,id,item,response,condition
0,1,book,1. Turn a book into a secret storage compartment by cutting out the pages to create a hollow space for small items.,creative
1,2,book,2. Use a hardcover book as a makeshift laptop stand.,creative
2,3,book,3. Create a unique piece of wall art by framing a book cover or pages from a favorite book.,creative
3,4,book,4. Use a book as a makeshift doorstop.,creative
4,5,book,5. Use pages from a book to create personalized wrapping paper or gift tags.,creative
5,6,book,6. Cut pages from a book to create unique paper crafts such as origami or paper flowers.,creative
6,7,book,7. Use a book as a makeshift cookbook holder while cooking.,creative
7,8,book,8. Create a book lamp by cutting out the center of a thick book and inserting a lamp cord and light bulb.,creative
8,9,book,9. Use a book as a makeshift booster seat for children.,creative
9,10,book,10. Create a book-themed centerpiece by placing flowers or other decor inside an open book.,creative
10,11,book,1. A book can be hollowed out and used as a secret storage compartment for small items.,creative
11,12,book,2. Pages from a book can be folded and shaped into unique origami art pieces.,creative
12,13,book,3. A book can be turned into a lampshade by attaching a light fixture to the inside cover and cutting out shapes in the pages for the light to shine through.,creative
13,14,book,4. Pages from a book can be used as wrapping paper for presents.,creative
14,15,book,5. A book can be cut up and used to create a decoupage design on a piece of furniture or home decor item.,creative
15,16,book,6. Pages from a book can be used as wallpaper to create a unique literary-themed room.,creative
16,17,book,7. A book can be turned into a planter by cutting out a space in the pages for soil and inserting a small plant.,creative
17,18,book,8. Pages from a book can be used as a mat to frame a favorite quote or piece of art.,creative
18,19,book,9. A book can be turned into a birdhouse by cutting out a hole in the pages for the entrance and adding a perch.,creative
19,20,book,10. Pages from a book can be used to create a unique garland for a party or event.,creative
20,21,book,1. Turning a book into a secret storage compartment.,creative
21,22,book,2. A book can be used as a makeshift pillow or cushion.,creative
22,23,book,3. Cutting pages out of a book to create unique artwork or sculptures.,creative
23,24,book,4. Using a book as a makeshift doorstop.,creative
24,25,book,5. Creating a book-themed centerpiece or decoration for a party or event.,creative
25,26,book,6. Using a book as a makeshift laptop stand.,creative
26,27,book,7. Turning a book into a plant holder by carving out a space for soil and adding a small plant.,creative
27,28,book,8. Using a book as a makeshift birdhouse by attaching it to a tree and carving out a space for a bird to nest.,creative
28,29,book,9. Using the pages of a book as gift wrap or to make origami crafts.,creative
29,30,book,10. Creating a book-themed lampshade by attaching pages to a lampshade frame.,creative
30,31,book,1. Turn it into a plant pot by cutting out the pages and filling it with soil.,creative
31,32,book,2. Use it as a laptop stand by placing it under the computer.,creative
32,33,book,3. Create a book sculpture by folding the pages into different shapes and designs.,creative
33,34,book,4. Turn it into a hidden storage compartment by cutting out the pages and placing small items inside.,creative
34,35,book,5. Use it as a doorstop.,creative
35,36,book,6. Turn it into a wall-mounted shelf by cutting it in half and attaching it to the wall.,creative
36,37,book,7. Use it as a weight for exercising by holding it while doing arm curls.,creative
37,38,book,8. Turn it into a musical instrument by attaching strings to the pages and strumming them.,creative
38,39,book,9. Use it as a tool for pressing flowers by placing them inside and closing the book.,creative
39,40,book,10. Turn it into a work of art by painting or drawing on the pages.,creative
40,41,book,1. A book can be turned into a secret hiding spot by cutting out the pages and creating a compartment inside.,creative
41,42,book,2. Use a book as a makeshift laptop stand by placing it under the computer to elevate the screen to eye level.,creative
42,43,book,3. Turn an old book into a plant pot by cutting a hole in the pages and filling it with soil and seeds.,creative
43,44,book,4. Create a unique piece of art by cutting out the pages of a book to create a 3D sculpture.,creative
44,45,book,5. Use a book as a weight for pressing flowers or leaves.,creative
45,46,book,6. Cover a notebook or journal with pages from a favorite book to make it personalized and unique.,creative
46,47,book,7. Use a book as a makeshift doorstop to prop open a door.,creative
47,48,book,8. Turn a book into a birdhouse by hollowing out the pages and adding a roof and perch.,creative
48,49,book,9. Use a book as a unique and creative centerpiece for a dinner party by stacking books of different sizes and adding flowers or candles.,creative
49,50,book,10. Create a DIY lampshade by folding pages of a book into a cone shape and attaching them to a lamp frame.,creative
50,51,book,1. A book can be turned into a unique piece of art by cutting out pages and creating a sculpture or collage.,creative
51,52,book,2. Use books as makeshift weights for working out.,creative
52,53,book,3. Use pages from a book as wrapping paper for gifts.,creative
